torneo,fecha,date,local,visitante,resultado
Apertura 94,14,26/11/1994,Talleres Cba.,Independiente,1 - 2
Apertura 94,14,26/11/1994,Huracán,San Lorenzo,1 - 2
Apertura 94,14,26/11/1994,Platense,Belgrano Cba.,1 - 1
Apertura 94,14,26/11/1994,Dep. Español,River,1 - 3
Apertura 94,14,26/11/1994,Mandiyú,Gimnasia (J),3 - 0
Apertura 94,15,17/11/1994,Ferro,Vélez,1 - 6
Apertura 94,15,29/11/1994,Newell's,Racing,1 - 1
Apertura 94,15,29/11/1994,Banfield,Mandiyú,1 - 1
Apertura 94,15,29/11/1994,Gimnasia (J),Dep. Español,2 - 1
Apertura 94,15,29/11/1994,River,Platense,2 - 0
Apertura 94,15,29/11/1994,Belgrano Cba.,Huracán,1 - 1
Apertura 94,15,29/11/1994,San Lorenzo,Talleres Cba.,2 - 1
Apertura 94,15,29/11/1994,Independiente,Boca,1 - 4
Apertura 94,15,29/11/1994,Argentinos,Lanús,0 - 0
Apertura 94,15,29/11/1994,Gimnasia LP,Central,0 - 0
Apertura 94,16,02/12/1994,Racing,Gimnasia LP,1 - 1
Apertura 94,16,03/12/1994,Central,Argentinos,1 - 4
Apertura 94,16,03/12/1994,Lanús,Ferro,3 - 2
Apertura 94,16,03/12/1994,Boca,San Lorenzo,1 - 3
Apertura 94,16,03/12/1994,Talleres Cba.,Belgrano Cba.,0 - 1
Apertura 94,16,03/12/1994,Huracán,River,0 - 2
Apertura 94,16,03/12/1994,Platense,Gimnasia (J),0 - 1
Apertura 94,16,03/12/1994,Dep. Español,Banfield,1 - 1
Apertura 94,16,03/12/1994,Mandiyú,Newell's,0 - 2
Apertura 94,16,15/12/1994,Vélez,Independiente,1 - 0
Apertura 94,17,06/12/1994,Mandiyú,Racing,0 - 0
Apertura 94,17,06/12/1994,Newell's,Dep. Español,0 - 1
Apertura 94,17,06/12/1994,Gimnasia (J),Huracán,1 - 0
Apertura 94,17,06/12/1994,River,Talleres Cba.,2 - 1
Apertura 94,17,06/12/1994,Belgrano Cba.,Boca,3 - 0
Apertura 94,17,06/12/1994,San Lorenzo,Vélez,3 - 1
Apertura 94,17,06/12/1994,Ferro,Central,1 - 1
Apertura 94,17,06/12/1994,Argentinos,Gimnasia LP,0 - 2
Apertura 94,17,07/12/1994,Independiente,Lanús,3 - 3
Apertura 94,17,07/12/1994,Banfield,Platense,2 - 0
Apertura 94,18,09/12/1994,Racing,Argentinos,2 - 1
Apertura 94,18,10/12/1994,Central,Independiente,1 - 1
Apertura 94,18,11/12/1994,Gimnasia LP,Ferro,0 - 0
Apertura 94,18,11/12/1994,Lanús,San Lorenzo,2 - 2
Apertura 94,18,11/12/1994,Vélez,Belgrano Cba.,1 - 1
Apertura 94,18,11/12/1994,Boca,River,0 - 3
Apertura 94,18,11/12/1994,Talleres Cba.,Gimnasia (J),0 - 0
Apertura 94,18,11/12/1994,Huracán,Banfield,3 - 1
Apertura 94,18,11/12/1994,Platense,Newell's,1 - 1
Apertura 94,18,12/12/1994,Dep. Español,Mandiyú,1 - 1
Apertura 94,19,16/12/1994,Dep. Español,Racing,1 - 1
Apertura 94,19,17/12/1994,Gimnasia (J),Boca,3 - 2
Apertura 94,19,17/12/1994,Mandiyú,Platense,0 - 2
Apertura 94,19,18/12/1994,Newell's,Huracán,1 - 0
Apertura 94,19,18/12/1994,Banfield,Talleres Cba.,1 - 0
Apertura 94,19,18/12/1994,River,Vélez,1 - 1
Apertura 94,19,18/12/1994,Belgrano Cba.,Lanús,3 - 0
Apertura 94,19,18/12/1994,San Lorenzo,Central,2 - 3
Apertura 94,19,18/12/1994,Independiente,Gimnasia LP,1 - 3
Apertura 94,19,19/12/1994,Ferro,Argentinos,3 - 2
Clausura 95,1,24/02/1995,Banfield,Boca,0 - 2
Clausura 95,1,25/02/1995,Mandiyú,Huracán,0 - 0
Clausura 95,1,26/02/1995,Ferro,Racing,1 - 0
Clausura 95,1,26/02/1995,Independiente,Argentinos,3 - 0
Clausura 95,1,26/02/1995,San Lorenzo,Gimnasia LP,1 - 1
Clausura 95,1,26/02/1995,River,Lanús,2 - 3
Clausura 95,1,26/02/1995,Gimnasia (J),Vélez,0 - 2
Clausura 95,1,26/02/1995,Newell's,Talleres Cba.,1 - 1
Clausura 95,1,27/02/1995,Dep. Español,Platense,0 - 1
Clausura 95,1,15/03/1995,Belgrano Cba.,Central,1 - 3
Clausura 95,2,03/03/1995,Argentinos,San Lorenzo,2 - 0
Clausura 95,2,04/03/1995,Central,River,3 - 0
Clausura 95,2,05/03/1995,Racing,Platense,1 - 0
Clausura 95,2,05/03/1995,Huracán,Dep. Español,1 - 1
Clausura 95,2,05/03/1995,Talleres Cba.,Mandiyú,1 - 0
Clausura 95,2,05/03/1995,Boca,Newell's,2 - 0
Clausura 95,2,05/03/1995,Vélez,Banfield,2 - 0
Clausura 95,2,05/03/1995,Gimnasia LP,Belgrano Cba.,4 - 0
Clausura 95,2,05/03/1995,Ferro,Independiente,0 - 2
Clausura 95,2,06/03/1995,Lanús,Gimnasia (J),3 - 0
Clausura 95,3,10/03/1995,San Lorenzo,Ferro,2 - 0
Clausura 95,3,11/03/1995,Belgrano Cba.,Argentinos,1 - 0
Clausura 95,3,11/03/1995,River,Gimnasia LP,1 - 1
Clausura 95,3,11/03/1995,Gimnasia (J),Central,1 - 1
Clausura 95,3,11/03/1995,Platense,Huracán,0 - 0
Clausura 95,3,11/03/1995,Banfield,Lanús,1 - 0
Clausura 95,3,11/03/1995,Newell's,Vélez,0 - 3
Clausura 95,3,11/03/1995,Mandiyú,Boca,0 - 0
Clausura 95,3,12/03/1995,Independiente,Racing,0 - 0
Clausura 95,3,13/03/1995,Dep. Español,Talleres Cba.,2 - 0
Clausura 95,4,17/03/1995,Argentinos,River,2 - 4
Clausura 95,4,18/03/1995,Talleres Cba.,Platense,0 - 0
Clausura 95,4,19/03/1995,Huracán,Racing,2 - 2
Clausura 95,4,19/03/1995,Boca,Dep. Español,4 - 1
Clausura 95,4,19/03/1995,Vélez,Mandiyú,1 - 0
Clausura 95,4,19/03/1995,Lanús,Newell's,3 - 1
Clausura 95,4,19/03/1995,Central,Banfield,1 - 0
Clausura 95,4,19/03/1995,Gimnasia LP,Gimnasia (J),1 - 1
Clausura 95,4,19/03/1995,Independiente,San Lorenzo,0 - 1
Clausura 95,4,20/03/1995,Ferro,Belgrano Cba.,1 - 0
Clausura 95,5,24/03/1995,Platense,Boca,2 - 2
Clausura 95,5,25/03/1995,Belgrano Cba.,Independiente,0 - 2
Clausura 95,5,26/03/1995,Racing,San Lorenzo,1 - 2
Clausura 95,5,26/03/1995,River,Ferro,1 - 1
Clausura 95,5,26/03/1995,Gimnasia (J),Argentinos,1 - 1
Clausura 95,5,26/03/1995,Newell's,Central,1 - 1
Clausura 95,5,26/03/1995,Mandiyú,Lanús,1 - 2
Clausura 95,5,26/03/1995,Dep. Español,Vélez,2 - 0
Clausura 95,5,26/03/1995,Huracán,Talleres Cba.,1 - 1
Clausura 95,5,27/03/1995,Banfield,Gimnasia LP,1 - 0
Clausura 95,6,31/03/1995,Boca,Huracán,2 - 1
Clausura 95,6,01/04/1995,Talleres Cba.,Racing,2 - 2
Clausura 95,6,02/04/1995,Vélez,Platense,1 - 1
Clausura 95,6,02/04/1995,Central,Mandiyú,2 - 3
Clausura 95,6,02/04/1995,Gimnasia LP,Newell's,3 - 1
Clausura 95,6,02/04/1995,Argentinos,Banfield,1 - 4
Clausura 95,6,02/04/1995,Ferro,Gimnasia (J),2 - 2
Clausura 95,6,02/04/1995,Independiente,River,1 - 4
Clausura 95,6,02/04/1995,San Lorenzo,Belgrano Cba.,1 - 0
Clausura 95,6,03/04/1995,Lanús,Dep. Español,2 - 0
Clausura 95,7,07/04/1995,Racing,Belgrano Cba.,1 - 1
Clausura 95,7,08/04/1995,Talleres Cba.,Boca,2 - 2
Clausura 95,7,09/04/1995,Banfield,Ferro,1 - 1
Clausura 95,7,09/04/1995,Newell's,Argentinos,4 - 0
Clausura 95,7,09/04/1995,Mandiyú,Gimnasia LP,1 - 3
Clausura 95,7,09/04/1995,Platense,Lanús,0 - 1
Clausura 95,7,09/04/1995,River,San Lorenzo,3 - 2
Clausura 95,7,10/04/1995,Dep. Español,Central,2 - 0
Clausura 95,7,18/04/1995,Huracán,Vélez,0 - 2
Clausura 95,7,24/05/1995,Gimnasia (J),Independiente,2 - 0
Clausura 95,8,14/04/1995,San Lorenzo,Gimnasia (J),2 - 1
Clausura 95,8,15/04/1995,Belgrano Cba.,River,1 - 0
Clausura 95,8,16/04/1995,Independiente,Banfield,0 - 1
Clausura 95,8,16/04/1995,Boca,Racing,0 - 1
Clausura 95,8,16/04/1995,Vélez,Talleres Cba.,2 - 1
Clausura 95,8,16/04/1995,Lanús,Huracán,0 - 1
Clausura 95,8,16/04/1995,Central,Platense,0 - 0
Clausura 95,8,16/04/1995,Gimnasia LP,Dep. Español,1 - 0
Clausura 95,8,16/04/1995,Argentinos,Mandiyú,2 - 2
Clausura 95,8,17/04/1995,Ferro,Newell's,2 - 1
Clausura 95,9,21/04/1995,Huracán,Central,2 - 5
Clausura 95,9,22/04/1995,Newell's,Independiente,0 - 0
Clausura 95,9,23/04/1995,Racing,River,1 - 3
Clausura 95,9,23/04/1995,Gimnasia (J),Belgrano Cba.,1 - 0
Clausura 95,9,23/04/1995,Banfield,San Lorenzo,0 - 3
Clausura 95,9,23/04/1995,Mandiyú,Ferro,0 - 0
Clausura 95,9,23/04/1995,Platense,Gimnasia LP,0 - 1
Clausura 95,9,23/04/1995,Talleres Cba.,Lanús,3 - 1
Clausura 95,9,23/04/1995,Boca,Vélez,1 - 0
Clausura 95,9,24/04/1995,Dep. Español,Argentinos,3 - 0
Clausura 95,10,28/04/1995,Lanús,Boca,1 - 1
Clausura 95,10,29/04/1995,Gimnasia LP,Huracán,2 - 1
Clausura 95,10,30/04/1995,Vélez,Racing,1 - 1
Clausura 95,10,30/04/1995,Central,Talleres Cba.,4 - 0
Clausura 95,10,30/04/1995,Argentinos,Platense,1 - 1
Clausura 95,10,30/04/1995,Ferro,Dep. Español,0 - 2
Clausura 95,10,30/04/1995,Independiente,Mandiyú,2 - 3
Clausura 95,10,30/04/1995,San Lorenzo,Newell's,3 - 0
Clausura 95,10,30/04/1995,Belgrano Cba.,Banfield,2 - 2
Clausura 95,10,30/04/1995,River,Gimnasia (J),0 - 1
Clausura 95,11,05/05/1995,Racing,Gimnasia (J),0 - 0
Clausura 95,11,06/05/1995,Banfield,River,1 - 1
Clausura 95,11,06/05/1995,Newell's,Belgrano Cba.,3 - 0
Clausura 95,11,06/05/1995,Mandiyú,San Lorenzo,1 - 2
Clausura 95,11,06/05/1995,Dep. Español,Independiente,0 - 0
Clausura 95,11,06/05/1995,Platense,Ferro,0 - 0
Clausura 95,11,06/05/1995,Huracán,Argentinos,2 - 2
Clausura 95,11,06/05/1995,Talleres Cba.,Gimnasia LP,1 - 2
Clausura 95,11,06/05/1995,Boca,Central,2 - 2
Clausura 95,11,06/05/1995,Vélez,Lanús,2 - 1
Clausura 95,12,09/05/1995,Lanús,Racing,1 - 2
Clausura 95,12,09/05/1995,Central,Vélez,1 - 1
Clausura 95,12,09/05/1995,Gimnasia LP,Boca,0 - 0
Clausura 95,12,09/05/1995,Ferro,Huracán,1 - 2
Clausura 95,12,09/05/1995,San Lorenzo,Dep. Español,1 - 0
Clausura 95,12,09/05/1995,Belgrano Cba.,Mandiyú,1 - 1
Clausura 95,12,09/05/1995,River,Newell's,1 - 0
Clausura 95,12,09/05/1995,Gimnasia (J),Banfield,1 - 1
Clausura 95,12,10/05/1995,Argentinos,Talleres Cba.,1 - 1
Clausura 95,12,10/05/1995,Independiente,Platense,1 - 2
Clausura 95,13,15/05/1995,Lanús,Central,1 - 1
Clausura 95,13,16/05/1995,Boca,Argentinos,2 - 3
Clausura 95,13,16/05/1995,Mandiyú,River,1 - 2
Clausura 95,13,16/05/1995,Racing,Banfield,1 - 1
Clausura 95,13,16/05/1995,Newell's,Gimnasia (J),1 - 0
Clausura 95,13,16/05/1995,Dep. Español,Belgrano Cba.,4 - 0
Clausura 95,13,16/05/1995,Huracán,Independiente,1 - 3
Clausura 95,13,16/05/1995,Talleres Cba.,Ferro,0 - 1
Clausura 95,13,16/05/1995,Vélez,Gimnasia LP,1 - 2
Clausura 95,13,17/05/1995,Platense,San Lorenzo,1 - 1
Clausura 95,14,19/05/1995,Ferro,Boca,0 - 1
Clausura 95,14,20/05/1995,Central,Racing,0 - 2
Clausura 95,14,21/05/1995,Gimnasia LP,Lanús,1 - 0
Clausura 95,14,21/05/1995,Argentinos,Vélez,0 - 2
Clausura 95,14,21/05/1995,Independiente,Talleres Cba.,3 - 1
Clausura 95,14,21/05/1995,San Lorenzo,Huracán,3 - 0
Clausura 95,14,21/05/1995,Belgrano Cba.,Platense,0 - 0
Clausura 95,14,21/05/1995,River,Dep. Español,0 - 2
Clausura 95,14,21/05/1995,Gimnasia (J),Mandiyú,1 - 1
Clausura 95,14,22/05/1995,Banfield,Newell's,0 - 1
Clausura 95,15,26/05/1995,Platense,River,0 - 0
Clausura 95,15,27/05/1995,Talleres Cba.,San Lorenzo,1 - 3
Clausura 95,15,28/05/1995,Racing,Newell's,2 - 0
Clausura 95,15,28/05/1995,Mandiyú,Banfield,1 - 0
Clausura 95,15,28/05/1995,Dep. Español,Gimnasia (J),1 - 1
Clausura 95,15,28/05/1995,Huracán,Belgrano Cba.,0 - 2
Clausura 95,15,28/05/1995,Boca,Independiente,5 - 0
Clausura 95,15,28/05/1995,Vélez,Ferro,3 - 0
Clausura 95,15,28/05/1995,Central,Gimnasia LP,1 - 1
Clausura 95,15,29/05/1995,Lanús,Argentinos,0 - 0
Clausura 95,16,02/06/1995,Independiente,Vélez,2 - 2
Clausura 95,16,03/06/1995,Gimnasia LP,Racing,2 - 1
Clausura 95,16,04/06/1995,Argentinos,Central,1 - 1
Clausura 95,16,04/06/1995,San Lorenzo,Boca,2 - 0
Clausura 95,16,04/06/1995,Belgrano Cba.,Talleres Cba.,1 - 1
Clausura 95,16,04/06/1995,River,Huracán,3 - 1
Clausura 95,16,04/06/1995,Gimnasia (J),Platense,2 - 0
Clausura 95,16,04/06/1995,Banfield,Dep. Español,1 - 2
Clausura 95,16,04/06/1995,Newell's,Mandiyú,3 - 0
Clausura 95,16,05/06/1995,Ferro,Lanús,0 - 0
Clausura 95,17,09/06/1995,Lanús,Independiente,2 - 1
Clausura 95,17,10/06/1995,Talleres Cba.,River,2 - 1
Clausura 95,17,11/06/1995,Vélez,San Lorenzo,1 - 0
Clausura 95,17,11/06/1995,Racing,Mandiyú,1 - 1
Clausura 95,17,11/06/1995,Dep. Español,Newell's,3 - 1
Clausura 95,17,11/06/1995,Huracán,Gimnasia (J),2 - 1
Clausura 95,17,11/06/1995,Boca,Belgrano Cba.,0 - 1
Clausura 95,17,11/06/1995,Central,Ferro,1 - 1
Clausura 95,17,11/06/1995,Gimnasia LP,Argentinos,3 - 1
Clausura 95,17,12/06/1995,Platense,Banfield,2 - 0
Clausura 95,18,16/06/1995,Argentinos,Racing,0 - 1
Clausura 95,18,17/06/1995,Belgrano Cba.,Vélez,0 - 2
Clausura 95,18,18/06/1995,Ferro,Gimnasia LP,0 - 1
Clausura 95,18,18/06/1995,Independiente,Central,3 - 2
Clausura 95,18,18/06/1995,San Lorenzo,Lanús,1 - 0
Clausura 95,18,18/06/1995,River,Boca,2 - 4
Clausura 95,18,18/06/1995,Gimnasia (J),Talleres Cba.,2 - 2
Clausura 95,18,18/06/1995,Newell's,Platense,1 - 1
Clausura 95,18,18/06/1995,Mandiyú,Dep. Español,0 - 0
Clausura 95,18,19/06/1995,Banfield,Huracán,3 - 1
Clausura 95,19,23/06/1995,Boca,Gimnasia (J),3 - 1
Clausura 95,19,24/06/1995,Talleres Cba.,Banfield,0 - 0
Clausura 95,19,25/06/1995,Racing,Dep. Español,0 - 2
Clausura 95,19,25/06/1995,Huracán,Newell's,2 - 2
Clausura 95,19,25/06/1995,Vélez,River,3 - 1
Clausura 95,19,25/06/1995,Lanús,Belgrano Cba.,0 - 1
Clausura 95,19,25/06/1995,Central,San Lorenzo,0 - 1
Clausura 95,19,25/06/1995,Gimnasia LP,Independiente,0 - 1
Clausura 95,19,25/06/1995,Argentinos,Ferro,1 - 1
Clausura 95,19,26/06/1995,Platense,Mandiyú,4 - 2
Apertura 95,1,04/08/1995,Racing,Argentinos,2 - 0
Apertura 95,1,05/08/1995,Central,Belgrano Cba.,0 - 0
Apertura 95,1,06/08/1995,Huracán,Newell's,2 - 2
Apertura 95,1,06/08/1995,Dep. Español,Gimnasia LP,1 - 1
Apertura 95,1,06/08/1995,Banfield,Vélez,0 - 1
Apertura 95,1,06/08/1995,Ferro,Independiente,1 - 1
Apertura 95,1,06/08/1995,River,San Lorenzo,2 - 1
Apertura 95,1,07/08/1995,Platense,Lanús,0 - 1
Apertura 95,1,23/08/1995,Estudiantes LP,Colón,0 - 0
Apertura 95,1,18/10/1995,Gimnasia (J),Boca,1 - 2
Apertura 95,2,11/08/1995,Independiente,Banfield,1 - 1
Apertura 95,2,12/08/1995,Belgrano Cba.,River,0 - 2
Apertura 95,2,13/08/1995,Newell's,Platense,1 - 1
Apertura 95,2,13/08/1995,Boca,Huracán,2 - 1
Apertura 95,2,13/08/1995,San Lorenzo,Racing,1 - 0
Apertura 95,2,13/08/1995,Vélez,Central,1 - 0
Apertura 95,2,13/08/1995,Gimnasia LP,Gimnasia (J),1 - 1
Apertura 95,2,13/08/1995,Argentinos,Estudiantes LP,0 - 0
